config_id,precision_config,weight_groups,layer_exceptions,compute_fidelities,activation_dtype,residual_dtype,ccl_dtype,kv_cache_dtype,logits_dtype,sampling_dtype,runtime_consumption,top1,top5,top100,token_count,ttft_ms,trace_verified_teacher_forcing_decode_t/s/u,teacher_forcing_e2e_t/s/u,trace_verified,trace_counters,measurement_regime,command,git_commit,hardware,mesh,reference,pass,status
kv_cache_bf16,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/kv_cache_bf16.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat16"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat16,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.91,1.0,1.0,100,847.9345552623272,22.83183118198013,19.29005816155724,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/kv_cache_bf16.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=kv_cache_bf16,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp4_hifi2,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_hifi2.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat4_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.9,1.0,1.0,100,463.2231271825731,24.48828054650073,22.19259386016038,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp4_hifi2,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp4_lofi,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_lofi.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat4_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""LoFi"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.9,1.0,1.0,100,840.904647950083,23.42764554075041,19.736654006782523,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp4_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp4_lofi,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp8_hifi2,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat8_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.92,1.0,1.0,100,453.6791406571865,24.561083170322924,22.299129258559223,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp8_hifi2,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp8_hifi2_attention_output_bfp4_hifi2,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2_attention_output_bfp4_hifi2.json,"{""attention_output"": ""bfloat4_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat8_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""HiFi2"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": ""bfloat8_b"", ""physical_weight_dtypes"": {""attention_output"": ""bfloat4_b"", ""attention_prefill_output"": ""bfloat8_b"", ""attention_prefill_qkv"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""mlp_decode_down"": ""bfloat4_b"", ""mlp_decode_gate_up"": ""bfloat4_b"", ""mlp_prefill_down"": ""bfloat4_b"", ""mlp_prefill_gate_up"": ""bfloat4_b""}, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.91,0.99,1.0,100,941.5832422673702,22.289408789244337,18.576366302218673,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2_attention_output_bfp4_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp8_hifi2_attention_output_bfp4_hifi2,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp8_hifi2_decode_ccl_bf16,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2_decode_ccl_bf16.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat8_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat16"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": ""bfloat8_b"", ""physical_weight_dtypes"": {""attention_output"": ""bfloat8_b"", ""attention_prefill_output"": ""bfloat8_b"", ""attention_prefill_qkv"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""mlp_decode_down"": ""bfloat4_b"", ""mlp_decode_gate_up"": ""bfloat4_b"", ""mlp_prefill_down"": ""bfloat4_b"", ""mlp_prefill_gate_up"": ""bfloat4_b""}, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.91,1.0,1.0,100,965.3042210265994,22.512447198482423,18.6466159766576,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2_decode_ccl_bf16.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp8_hifi2_decode_ccl_bf16,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
lm_head_bfp8_lofi,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_lofi.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat8_b"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""LoFi"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.91,1.0,1.0,100,894.5158361457288,23.471301971373187,19.560031431977496,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/lm_head_bfp8_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=lm_head_bfp8_lofi,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
mlp_bfp4_hifi2,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp4_hifi2.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat16"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""HiFi2"", ""mlp_gate_up"": ""HiFi2""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.91,1.0,1.0,100,458.01297714933753,20.31345372799925,18.75585869417533,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/baseline_bfp8attn_bfp4mlp_lofi_bf16lm.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/attention_bfp8_hifi2.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp4_hifi2.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/decode_ccl_bf16.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/residual_activation_bfp8.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=mlp_bfp4_hifi2,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
mlp_bfp8_hifi2,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_hifi2.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat16"", ""mlp_down"": ""bfloat8_b"", ""mlp_gate_up"": ""bfloat8_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""HiFi2"", ""mlp_gate_up"": ""HiFi2""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 6, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.92,1.0,1.0,100,469.53944908455014,20.063612814848714,18.505229621804865,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=mlp_bfp8_hifi2,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
mlp_bfp8_lofi,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_lofi.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat16"", ""mlp_down"": ""bfloat8_b"", ""mlp_gate_up"": ""bfloat8_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat16,bfloat16,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 6, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.92,1.0,1.0,100,948.6091770231724,21.868382439483298,18.262410989516322,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_lofi.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp8_hifi2.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=mlp_bfp8_lofi,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,True,pass
residual_activation_bfp8,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/residual_activation_bfp8.json,"{""attention_output"": ""bfloat8_b"", ""attention_prefill"": ""bfloat8_b"", ""attention_qkv"": ""bfloat8_b"", ""lm_head"": ""bfloat16"", ""mlp_down"": ""bfloat4_b"", ""mlp_gate_up"": ""bfloat4_b""}",[],"{""attention_output"": ""LoFi"", ""attention_qkv"": ""LoFi"", ""lm_head"": ""HiFi2"", ""mlp_down"": ""LoFi"", ""mlp_gate_up"": ""LoFi""}",bfloat8_b,bfloat8_b,"{""decode"": ""bfloat8_b"", ""prefill"": ""bfloat16""}",bfloat8_b,bfloat16,float32,"{""cache_update_input_dtype"": ""bfloat16"", ""mlp_packed_gate_up_in0_block_w"": 12, ""physical_lm_head_weight_dtype"": null, ""physical_weight_dtypes"": null, ""qkv_split_input_dtype"": ""bfloat16"", ""sampling"": {""gather_values_dtype"": ""float32""}}",0.01,0.01,0.05,100,699.7070596553385,24.111928301299443,20.809085134934335,True,"{""full_logits_readbacks"": 0, ""model_trace_replays"": 99, ""page_table_refreshes"": 0, ""position_host_refreshes"": 2, ""rope_host_refreshes"": 2, ""sampled_token_readbacks"": 100, ""synchronizations"": 3, ""token_host_refreshes"": 98}",full-60-layer batch-1 traced teacher forcing; AIME24 149-token prompt; 100 reference tokens,/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/tests/run_datatype_same_weights_group.py --model-dir /home/odjuricic/.cache/huggingface/hub/models--google--gemma-4-31B/snapshots/d77cb0be8ad40327cc1c6b70eff4b3f0be35bee3 --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/baseline_bfp8attn_bfp4mlp_lofi_bf16lm.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/attention_bfp8_hifi2.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/mlp_bfp4_hifi2.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/decode_ccl_bf16.json --precision-config models/autoports/google_gemma_4_31b/doc/datatype_sweep/configs/residual_activation_bfp8.json --reference models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt --output-dir models/autoports/google_gemma_4_31b/doc/datatype_sweep/candidates --tensor-cache /tmp/gemma4_31b_full_model_tensor_cache # candidate=residual_activation_bfp8,727b333b7bf0a62cebcd01afcc9ff64c796deffa,4x Blackhole P150b,"MeshShape(1,4) TP4 FABRIC_1D",/localdev/odjuricic/tt-metal/models/autoports/google_gemma_4_31b/doc/full_model/readiness_aime24_plain.refpt,False,fail_accuracy
