test,marker,run_type,cfg_broadcast_type,cfg_ct_dim,cfg_dest_acc,cfg_formats.input_A,cfg_formats.input_B,cfg_formats.output,cfg_formats.register_A,cfg_formats.register_B,cfg_formats.sfpu_math,cfg_loop_factor,cfg_math_fidelity,cfg_mathop,cfg_speed_of_light,cfg_tile_cnt,cfg_unpack_to_dest,n,median,mean,std,cv,min,max,spread,abs_spread,gate_delta_max_k1,gate_delta_max_k2,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,cfg_approx_mode,cfg_iterations,cfg_num_faces,cfg_num_faces_A,cfg_num_faces_B,cfg_unpack_transpose_faces,cfg_unpack_transpose_within_face,cfg_fast_mode,cfg_input_format,cfg_output_format,cfg_stable_sort,cfg_clamp_negative,cfg_block_ct_dim,cfg_block_rt_dim,cfg_full_ct_dim,cfg_full_rt_dim,cfg_c_dimm,cfg_dest_sync,cfg_dst_index,cfg_in0_c_dim,cfg_in0_r_dim,cfg_in1_c_dim,cfg_in1_r_dim,cfg_k_dimm,cfg_partial_a,cfg_partial_b,cfg_partial_face_math,cfg_partial_face_pack,cfg_r_dimm,cfg_throttle_level,cfg_math_transpose_faces,cfg_reduce_pool_type,cfg_binop_mathop,cfg_value_bits,cfg_ternary_mathop,cfg_ternary_scalar_bits,cfg_srca_reuse_count
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.HiFi3,,False,2,False,10,119119.0,119939.3,1710.6249053099475,0.0142624219526872,119072.0,123184.0,0.0345201017469925,4112.0,0.0345337274926095,0.034329592637841,119072.0,119119.0,119119.0,119119.0,119239.0,123184.0,123184.0,119119.0,119119.0,119119.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Full,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.HiFi3,,False,2,False,10,119119.0,120350.5,1955.651425995952,0.0162496327476491,119119.0,123184.0,0.034125538327219,4065.0,0.034125538327219,0.034125538327219,119239.0,123184.0,123184.0,119119.0,119119.0,119119.0,119119.0,119119.0,123184.0,119119.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Full,6.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16_b,Float16,Float16,Float16,1024.0,MathFidelity.HiFi3,,False,2,False,10,119288.0,119465.7,772.8853659430284,0.0064695169068864,119001.0,121639.0,0.0221145463080946,2638.0,0.0221678809421769,0.0122898126906496,119288.0,119288.0,119288.0,121639.0,119288.0,119001.0,119288.0,119288.0,119288.0,119001.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Full,6.0,32.0,2.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Bfp8_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,2,False,10,154370.0,154892.1,1607.5199981475953,0.0103783214130843,154370.0,159466.0,0.0330115955172637,5096.0,0.0330115955172637,0.0168847574010494,154370.0,154378.0,154370.0,154370.0,159466.0,154370.0,154370.0,154370.0,154370.0,154487.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Bfp8_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,2,False,10,154632.0,155115.4,1527.5912193166512,0.009848095155714,154632.0,159463.0,0.0312419162915825,4831.0,0.0312419162915825,0.0156306585958921,154632.0,154632.0,154632.0,154635.0,154632.0,159463.0,154632.0,154632.0,154632.0,154632.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,2.0,32.0,2.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,3,False,10,169696.0,168676.6,3223.6258467756456,0.0191112806801633,159502.0,169696.0,0.0600721289835941,10194.0,0.0639114243081591,0.0309661662586042,169696.0,169696.0,159502.0,169696.0,169696.0,169696.0,169696.0,169696.0,169696.0,169696.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,3.0,DestSync.Half,1.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,3,False,10,169729.0,168706.3,3234.0613630542016,0.0191697723384023,159502.0,169729.0,0.0602548768919866,10227.0,0.0641183182656016,0.031063295983671,169729.0,169729.0,169729.0,159502.0,169729.0,169729.0,169729.0,169729.0,169729.0,169729.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,3.0,DestSync.Half,1.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,4,False,10,185077.0,185691.0,1941.638483343385,0.0104562875063594,185077.0,191217.0,0.0331753810576138,6140.0,0.0331753810576138,0.0165876905288069,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,191217.0,185077.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,4,False,10,185770.0,186341.8,1730.2878886988078,0.0092855595937079,185659.0,191254.0,0.0301178877106098,5595.0,0.0301358943008418,0.0160557994236932,186038.0,185671.0,185942.0,185784.0,185876.0,185756.0,185659.0,185718.0,191254.0,185720.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,4,False,10,185125.0,185733.0,1927.5889372765944,0.0103782792356586,185111.0,191219.0,0.0329939230249831,6108.0,0.0329964183651971,0.0164975853239555,185125.0,185125.0,191219.0,185125.0,185125.0,185111.0,185125.0,185125.0,185125.0,185125.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,4.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.LoFi,,False,4,False,10,185050.0,185666.9,1950.809088557873,0.0105070375417366,185050.0,191219.0,0.0333369359632531,6169.0,0.0333369359632531,0.0166684679816265,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,191219.0,185050.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16_b,Float16,Float16,Float16,1024.0,MathFidelity.HiFi3,,False,4,False,10,197450.0,196824.5,1948.232147358215,0.0098983213337679,191280.0,197451.0,0.0312534818941504,6171.0,0.0322616060225846,0.0160184832611223,197416.0,197451.0,197449.0,191280.0,197451.0,197449.0,197396.0,197451.0,197451.0,197451.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,4,False,10,194677.0,193783.2,2828.552075611203,0.0145964772777578,185733.0,194679.0,0.0459530401639639,8946.0,0.048165915588506,0.0235219894324544,185733.0,194678.0,194677.0,194679.0,194677.0,194677.0,194679.0,194677.0,194678.0,194677.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16_b,Float16,Float16,Float16,1024.0,MathFidelity.HiFi2,,False,5,False,10,219223.0,220583.4,4377.75361471053,0.0198462514165187,219077.0,233042.0,0.0637022575185997,13965.0,0.0637447107637953,0.0319809428628146,219184.0,219234.0,219200.0,233042.0,219222.0,219225.0,219224.0,219235.0,219191.0,219077.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Half,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float32,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,5,False,10,211088.5,212751.8,3537.740075873925,0.0166284848159871,211085.0,220377.0,0.0440194515570483,9292.0,0.0440201814434943,0.0394271515570704,211086.0,211085.0,211089.0,211087.0,218439.0,211091.0,211087.0,220377.0,211088.0,211089.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Half,0.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,5,False,10,213564.5,214623.4,3975.8215978307903,0.0185246417577523,211076.0,221434.0,0.048500570085384,10358.0,0.0490723720366124,0.0446165252882248,214828.0,211077.0,221434.0,211076.0,219554.0,211085.0,213309.0,218972.0,213820.0,211079.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Half,0.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float32,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,5,False,10,215300.0,215288.6,3285.2281909582275,0.015259647705258,211089.0,220739.0,0.0448211797491871,9650.0,0.0457153143934548,0.0403613573164434,214868.0,220739.0,212219.0,217361.0,217602.0,211089.0,213692.0,211097.0,215732.0,218487.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Half,3.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,5,False,10,211080.0,213353.6,3120.691810765328,0.0146268533118978,211075.0,218821.0,0.0366969869243888,7746.0,0.0366978562122468,0.0331777804098069,216446.0,211075.0,211075.0,211077.0,211076.0,211082.0,217335.0,214471.0,211078.0,218821.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,5.0,DestSync.Half,3.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.LoFi,,False,6,False,10,216903.0,217374.9,1494.0358057586468,0.0068730833493593,216901.0,221627.0,0.0217885414217415,4726.0,0.0217887423294498,0.0108966512449199,216903.0,216902.0,216903.0,216901.0,221627.0,216902.0,216903.0,216903.0,216902.0,216903.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,6.0,DestSync.Half,0.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.LoFi,,False,6,False,10,216903.0,217514.0,1932.8544809282575,0.0088861152888009,216902.0,223015.0,0.0281831048902043,6113.0,0.0281832348249439,0.0140962277895086,216903.0,216903.0,216902.0,216904.0,216903.0,216902.0,216903.0,223015.0,216902.0,216903.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,6.0,DestSync.Half,2.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi4,,False,1,False,10,119730.5,121086.0,1758.800601420057,0.0145252184515142,119729.0,123266.0,0.0295413449371713,3537.0,0.0295417150397982,0.0295417150397982,119731.0,119730.0,119729.0,119730.0,123266.0,123264.0,119730.0,122685.0,119729.0,123266.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,119493.0,120663.7,1521.235320389321,0.012607232501484,119486.0,122798.0,0.0277171047676432,3312.0,0.0277187285539728,0.0256219269798096,122798.0,122300.0,119492.0,119491.0,119486.0,119493.0,119489.0,122300.0,119493.0,122295.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi4,,False,1,False,10,123266.0,122551.8,1552.3664229527485,0.0126670226218851,119490.0,123433.0,0.0319877338438823,3943.0,0.0329985772868022,0.0312766491096062,123269.0,123263.0,123433.0,119730.0,123265.0,123267.0,123268.0,123268.0,119490.0,123265.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,15.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,119493.0,120053.9,1183.2716838400968,0.0098561703021734,119492.0,122299.0,0.0234909157858619,2807.0,0.0234911123757238,0.0234911123757238,119492.0,122299.0,119493.0,119493.0,122299.0,119493.0,119493.0,119492.0,119492.0,119493.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,15.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,119504.0,120409.2,1713.1529606741678,0.0142277580174452,118915.0,122356.0,0.0287940152630874,3441.0,0.0289366354118488,0.0289366354118488,118916.0,122356.0,118915.0,122356.0,122355.0,118915.0,120092.0,122356.0,118916.0,118915.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,15.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,123383.5,122644.5,1202.3007804483314,0.0098031365487105,120724.0,123390.0,0.0216074272491864,2666.0,0.0220834299724992,0.0220541641989472,120724.0,120727.0,123383.0,121300.0,123384.0,123383.0,123390.0,123384.0,123386.0,123384.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,123380.0,122404.5,1286.707706599375,0.0105119313963079,120725.0,123386.0,0.0215675149943264,2661.0,0.0220418306067508,0.0220333648095687,123385.0,123382.0,123386.0,123383.0,121566.0,120727.0,120725.0,120727.0,123378.0,123386.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,7.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi3,,False,2,False,10,118546.0,118983.6,1421.9372700650335,0.0119506996768044,118492.0,123030.0,0.0382804987093617,4538.0,0.0382979441650069,0.0193768355669581,118546.0,118546.0,118546.0,118546.0,118492.0,118546.0,118492.0,118546.0,118546.0,123030.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Full,14.0,32.0,2.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.HiFi2,,False,2,False,10,165874.0,165159.8,2260.2556787525905,0.0136852652930833,158727.0,165876.0,0.0430989787429012,7149.0,0.0450395962879661,0.0220301231357882,165876.0,165874.0,165875.0,165876.0,165874.0,158727.0,165874.0,165874.0,165874.0,165874.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,0.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.HiFi2,,False,2,False,10,165875.0,164407.6,2917.2183554429607,0.017743816924783,158727.0,165912.0,0.0433157498116051,7185.0,0.0452664008013759,0.0441612385537619,165874.0,165874.0,165912.0,158727.0,165912.0,165876.0,165085.0,165876.0,159063.0,165877.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,6.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
