GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
11267,,,3,blackhole,,90,110,,,293,317211,1245172545435,1245172973670,309989,1245172555037,1245172973522,309981,1245172555048,1245172973522,309981,307637,307899,307792,308144,,15826102,15826118
12291,,,3,blackhole,,108,110,,,432,273727,1245217679212,1245218048743,258060,1245217700214,1245218048595,258059,1245217700215,1245218048595,258059,256139,256293,256216,256540,,33130883,33130850
13315,,,3,blackhole,,99,110,,,266,130028,1245230356582,1245230532120,119003,1245230371322,1245230531976,119001,1245230371324,1245230531976,118991,117805,117854,103678,118034,,9127949,9127910
14339,,,3,blackhole,,99,110,,,241,130998,1245231899238,1245232076085,119950,1245231914003,1245232075936,119949,1245231914005,1245232075936,119944,118746,118795,104782,118980,,1023721,1023726
15363,,,3,blackhole,,99,110,,,267,118001,1245239168147,1245239327448,115539,1245239171313,1245239327291,115530,1245239171325,1245239327291,115530,114322,114369,101059,114555,,5255823,5255827
16387,,,3,blackhole,,88,110,,,215,4653,1245239536954,1245239543236,3633,1245239538177,1245239543082,3633,1245239538177,1245239543082,3626,3199,3219,249,3263,,156198,156198
17411,,,3,blackhole,,88,110,,,168,3297,1245244523274,1245244527725,2275,1245244524506,1245244527577,2271,1245244524511,1245244527577,2270,966,1030,259,353,,3690244,3689767
18435,,,3,blackhole,,88,110,,,199,8381,1245250054155,1245250065469,7357,1245250055390,1245250065322,7356,1245250055391,1245250065322,7356,6384,6462,264,6564,,4094656,4094512
19459,,,3,blackhole,,110,110,,,223,8563,1245256518908,1245256530468,6602,1245256521406,1245256530319,6602,1245256521406,1245256530319,6581,3836,3861,3446,5832,,4782123,4782123
20483,,,3,blackhole,,1,110,,,124,6109,1245258559372,1245258567619,5602,1245258559910,1245258567473,5579,1245258559942,1245258567473,5488,4782,4797,107,4827,,1503341,1503554
21507,,,3,blackhole,,4,110,,,91,1721,1245258843709,1245258846032,1099,1245258844402,1245258845886,1099,1245258844402,1245258845886,1097,613,663,177,272,,205084,205084
22531,,,3,blackhole,,110,110,,,172,226789,1252825416259,1252825722424,226189,1252825416922,1252825722277,226189,1252825416922,1252825722277,226149,225802,225842,225424,225451,,5604870187,5604870187
23555,,,3,blackhole,,110,110,,,186,163496,1252834849485,1252835070204,161449,1252834852096,1252835070052,161436,1252834852114,1252835070052,161436,161125,161173,160739,160757,,6762834,6762861
24579,,,3,blackhole,,110,110,,,188,44922,1252841665764,1252841726409,42900,1252841668347,1252841726262,42890,1252841668361,1252841726262,42889,42504,42537,42126,42138,,4887626,4887679
25603,,,3,blackhole,,110,110,,,206,44550,1252841841919,1252841902061,42520,1252841844512,1252841901914,42508,1252841844528,1252841901914,42508,42120,42156,41760,41770,,87593,87604
26627,,,3,blackhole,,110,110,,,1164,47255,1252841896426,1252841960220,42571,1252841902603,1252841960074,42570,1252841902605,1252841960074,42568,42179,42222,41804,41830,,510,512
27651,,,3,blackhole,,110,110,,,165,62835,1260575450416,1260575535243,62248,1260575451057,1260575535092,62248,1260575451057,1260575535092,62240,61967,,,,,5728498206,5728498206
28675,,,3,blackhole,,110,110,,,172,125527,1260579587262,1260579756723,124938,1260579587909,1260579756575,124938,1260579587909,1260579756575,124938,124637,,,,,3002092,3002092
29699,,,3,blackhole,,8,110,,,152,65143,1260582375391,1260582463334,62224,1260582379182,1260582463185,62224,1260582379182,1260582463185,62224,26344,,,,,1942658,1942658
30723,,,3,blackhole,,110,110,,,161,74273,1260584456480,1260584556749,73671,1260584457146,1260584556602,73671,1260584457146,1260584556602,73663,73373,,,,,1477006,1477006
31747,,,3,blackhole,,1,110,,,131,20744,1260733400429,1260733428434,20228,1260733400978,1260733428286,20210,1260733401002,1260733428286,20097,17999,18147,18100,18321,,110254286,110253091
32771,,,3,blackhole,,1,110,,,124,20764,1260733529471,1260733557502,20234,1260733530040,1260733557356,20219,1260733530060,1260733557356,20141,18004,18150,18096,18310,,75373,75387
33795,,,3,blackhole,,72,110,,,181,14766,1260738456819,1260738476753,13774,1260738458012,1260738476607,13771,1260738458016,1260738476607,13771,11008,11213,11119,11461,,3630096,3630089
34819,,,3,blackhole,,72,110,,,156,15411,1260738991024,1260739011829,14422,1260738992210,1260739011680,14422,1260738992210,1260739011680,14421,11130,11316,11229,11564,,381922,381922
35843,,,3,blackhole,,88,110,,,213,4636,1260739093668,1260739099926,3610,1260739094907,1260739099780,3610,1260739094907,1260739099780,3605,3187,3216,252,3253,,61656,61656
36867,,,3,blackhole,,1,110,,,210,44667,1260745961027,1260746021328,44123,1260745961613,1260746021179,44007,1260745961769,1260746021179,43913,26795,43362,43234,43492,,5082844,5082908
37891,,,3,blackhole,,107,110,,,319,91273,1260755759118,1260755882336,89322,1260755761591,1260755882176,89322,1260755761591,1260755882176,89322,84642,85010,84933,85131,,7215102,7215102
38915,,,3,blackhole,,1,110,,,84,26490,1260759425236,1260759460998,25903,1260759425880,1260759460849,25903,1260759425880,1260759460849,25819,25881,,,,,2624970,2624970
39939,,,3,blackhole,,1,110,,,1,1401,1260762051532,1260762053423,873,1260762052096,1260762053274,873,1260762052096,1260762053274,872,41,,,,,1920338,1920338
40963,,,3,blackhole,,1,110,,,10,1414,1260762318428,1260762320337,875,1260762319008,1260762320189,875,1260762319008,1260762320189,875,65,,,,,196882,196882
41987,,,3,blackhole,,1,110,,,6,1409,1260762388741,1260762390643,881,1260762389304,1260762390493,881,1260762389304,1260762390493,881,45,,,,,51211,51211
43011,,,3,blackhole,,1,110,,,221,10016,1260768629766,1260768643287,9476,1260768630342,1260768643135,9354,1260768630507,1260768643135,9255,4165,8723,8585,8819,,4621966,4622196
44035,,,3,blackhole,,1,110,,,184,9962,1260769022035,1260769035484,9404,1260769022641,1260769035336,9299,1260769022783,1260769035336,9220,4239,8661,8513,8779,,281124,281235
45059,,,3,blackhole,,1,110,,,170,8497,1260775612016,1260775623487,7949,1260775612608,1260775623339,7847,1260775612745,1260775623339,7779,2129,6707,6799,7093,,4872121,4871902
46083,,,3,blackhole,,110,110,,,168,3523,1260778893111,1260778897867,2924,1260778893770,1260778897718,2924,1260778893770,1260778897718,2910,1058,,,,,2422173,2422173
47107,,,3,blackhole,,110,110,,,169,2098,1260781656930,1260781659762,1510,1260781657577,1260781659615,1510,1260781657577,1260781659615,1499,1027,,,,,2044842,2044842
48131,,,3,blackhole,,16,110,,,390,32210,1260787809374,1260787852858,31530,1260787810148,1260787852714,31499,1260787810191,1260787852714,31430,30920,31124,31044,30983,,4555897,4556052
49155,,,3,blackhole,,2,110,,,261,27623,1260788115306,1260788152597,27090,1260788115884,1260788152455,26943,1260788116082,1260788152455,26835,26346,26512,26585,26411,,194943,195088
50179,,,3,blackhole,,110,110,,,164,3533,1260790801307,1260790806077,2941,1260790801957,1260790805927,2941,1260790801957,1260790805927,2927,2616,,,,,1962767,1962767
51203,,,3,blackhole,,110,110,,,173,2050,1260793301806,1260793304573,1437,1260793302478,1260793304418,1437,1260793302478,1260793304418,1429,1024,,,,,1849249,1849249
52227,,,3,blackhole,,1,110,,,1,1494,1260795716346,1260795718363,919,1260795716941,1260795718182,919,1260795716941,1260795718182,919,912,,,,,1786550,1786550
53251,,,3,blackhole,,1,110,,,3,1470,1260795802562,1260795804546,910,1260795803135,1260795804364,910,1260795803135,1260795804364,910,900,,,,,62903,62903
54275,,,3,blackhole,,1,110,,,5,1473,1260795817582,1260795819570,911,1260795818159,1260795819389,911,1260795818159,1260795819389,911,899,,,,,10217,10217
55299,,,3,blackhole,,1,110,,,247,5887,1260802593058,1260802601005,5350,1260802593635,1260802600857,5220,1260802593810,1260802600857,5104,2484,4018,4127,4272,,5018307,5018090
56323,,,3,blackhole,,1,110,,,247,5992,1260802701168,1260802709257,5470,1260802701725,1260802709110,5326,1260802701920,1260802709110,5244,2573,4170,4251,4393,,74712,74863
57347,,,3,blackhole,,32,110,,,677,54409,1260810956735,1260811030187,53830,1260810957371,1260811030041,53493,1260810957826,1260811030041,53361,21068,45044,45458,45239,,6109865,6110207
58371,,,3,blackhole,,1,110,,,25,1465,1260811175886,1260811177864,941,1260811176439,1260811177709,941,1260811176439,1260811177709,916,933,,,,,108473,108473
59395,,,3,blackhole,,16,110,,,204,2983,1260814618646,1260814622673,2288,1260814619442,1260814622531,2288,1260814619442,1260814622531,2288,2232,,,,,2549267,2549267
60419,,,3,blackhole,,16,110,,,98,2916,1260816458566,1260816462503,2223,1260816459351,1260816462352,2223,1260816459351,1260816462352,2223,126,,,,,1360630,1360630
61443,,,3,blackhole,,8,110,,,115,2460,1260818522932,1260818526253,1970,1260818523437,1260818526096,1970,1260818523437,1260818526096,1921,1962,,,,,1527017,1527017
62467,,,3,blackhole,,80,110,,,227,52530,1260831805994,1260831876909,51947,1260831806638,1260831876766,51927,1260831806665,1260831876766,51855,48895,51056,51036,51260,,9837502,9837522
63491,,,3,blackhole,,8,110,,,90,1458,1260832205050,1260832207018,979,1260832205547,1260832206868,979,1260832205547,1260832206868,931,107,,,,,243661,243661
64515,,,3,blackhole,,88,110,,,157,2359,1260835088525,1260835091710,1341,1260835089758,1260835091568,1341,1260835089758,1260835091568,1340,946,,,,,2135887,2135887
65539,,,3,blackhole,,1,110,,,237,44484,1260835299368,1260835359422,43970,1260835299914,1260835359273,43827,1260835300106,1260835359273,43733,26804,43184,43073,43281,,154332,154471
66563,,,3,blackhole,,110,110,,,185,2620,1260841240047,1260841243584,2038,1260841240684,1260841243435,2037,1260841240685,1260841243435,1998,1591,1584,274,393,,4357076,4356522
67587,,,3,blackhole,,1,110,,,225,44706,1260841439487,1260841499840,44187,1260841440038,1260841499691,44061,1260841440208,1260841499691,43962,27044,43415,43308,43516,,145631,145756
68611,,,3,blackhole,,4,110,,,62,1659,1260843225678,1260843227918,1116,1260843226214,1260843227720,1116,1260843226214,1260843227720,1079,1108,,,,,1279415,1279415
69635,,,3,blackhole,,80,110,,,206,32036,1260849169003,1260849212251,31447,1260849169650,1260849212104,31421,1260849169686,1260849212104,31381,24390,30064,30067,30297,,4401373,4401493
70659,,,3,blackhole,,4,110,,,27,1939,1260849505999,1260849508616,1423,1260849506542,1260849508463,1423,1260849506542,1260849508463,1411,64,,,,,218108,218108
71683,,,3,blackhole,,66,110,,,125,2264,1260849926018,1260849929074,1279,1260849927207,1260849928933,1279,1260849927207,1260849928933,1279,869,,,,,310298,310298
72707,,,3,blackhole,,66,110,,,131,2279,1260850320905,1260850323981,1287,1260850322101,1260850323838,1287,1260850322101,1260850323838,1287,867,,,,,291311,291311
73731,,,3,blackhole,,110,110,,,176,2189,1260855889578,1260855892533,1605,1260855890211,1260855892378,1601,1260855890216,1260855892378,1568,847,889,1007,390,,4122764,4122003
74755,,,3,blackhole,,110,110,,,182,3056,1260860341657,1260860345783,2472,1260860342299,1260860345636,2471,1260860342300,1260860345636,2456,1413,1471,1996,413,,3296435,3296090
75779,,,3,blackhole,,2,110,,,24,1943,1260862081482,1260862084105,1391,1260862082065,1260862083943,1391,1260862082065,1260862083943,1390,1377,,,,,1286141,1286141
76803,,,3,blackhole,,80,110,,,231,17674,1260868007948,1260868031808,17093,1260868008571,1260868031647,17077,1260868008593,1260868031647,16983,12616,15772,15758,15989,,4388528,4388620
77827,,,3,blackhole,,2,110,,,4,2230,1260868327135,1260868330146,1692,1260868327713,1260868329997,1692,1260868327713,1260868329997,1692,44,,,,,219327,219327
78851,,,3,blackhole,,1,110,,,241,44821,1260868479775,1260868540283,44284,1260868480341,1260868540124,44159,1260868480510,1260868540124,44043,27146,43532,43401,43617,,111367,111492
79875,,,3,blackhole,,1,110,,,138,34977,1260873716031,1260873763250,34419,1260873716638,1260873763103,34350,1260873716731,1260873763103,34281,11499,32734,32950,33591,,3834508,3834565
80899,,,3,blackhole,,110,110,,,171,3393,1260879415918,1260879420499,2797,1260879416576,1260879420352,2784,1260879416593,1260879420352,2747,2091,2259,2345,409,,4187702,4187102
81923,,,3,blackhole,,110,110,,,179,3614,1260885015880,1260885020759,3033,1260885016523,1260885020617,3033,1260885016523,1260885020617,3006,1071,1588,2087,436,,4145869,4145869
82947,,,3,blackhole,,88,110,,,164,3325,1260885190194,1260885194683,2297,1260885191434,1260885194535,2297,1260885191434,1260885194535,2297,988,1056,257,348,,126529,126529
83971,,,3,blackhole,,4,110,,,137,37961,1260891544202,1260891595450,37007,1260891545325,1260891595285,36987,1260891545353,1260891595285,36979,36176,36368,36346,36462,,4704237,4704352
84995,,,3,blackhole,,4,110,,,89,1994,1260896805721,1260896808413,1396,1260896806382,1260896808266,1396,1260896806382,1260896808266,1390,673,761,1040,310,,3861301,3861301
86019,,,3,blackhole,,4,110,,,117,4545,1260901963848,1260901969984,3938,1260901964526,1260901969842,3936,1260901964528,1260901969842,3896,574,3457,3570,341,,3819667,3819166
87043,,,3,blackhole,,1,110,,,199,25163,1260907572455,1260907606425,24583,1260907573088,1260907606275,24583,1260907573088,1260907606275,24520,16536,23823,23919,24094,,4150559,4150559
88067,,,3,blackhole,,1,110,,,4,1272,1260907820195,1260907821912,744,1260907820766,1260907821770,744,1260907820766,1260907821770,740,551,,,,,158946,158946
89091,,,3,blackhole,,1,110,,,1,1273,1260910275151,1260910276869,743,1260910275723,1260910276726,743,1260910275723,1260910276726,742,550,,,,,1817834,1817834
90115,,,3,blackhole,,110,110,,,342,5930,1260916192425,1260916200431,5333,1260916193081,1260916200281,5277,1260916193157,1260916200281,5196,1121,4862,4813,4764,,4382211,4382511
91139,,,3,blackhole,,110,110,,,181,1666,1260920030553,1260920032802,1082,1260920031195,1260920032656,1073,1260920031207,1260920032656,1060,607,659,689,350,,2837131,2836842
92163,,,3,blackhole,,1,110,,,88,2770,1260925383639,1260925387379,2236,1260925384213,1260925387231,2233,1260925384216,1260925387231,2147,1664,1679,1743,1999,,3964904,3963527
93187,,,3,blackhole,,1,110,,,80,1642,1260930392099,1260930394316,1104,1260930392675,1260930394165,1103,1260930392676,1260930394165,1024,512,503,119,720,,3708732,3707862
94211,,,3,blackhole,,1,110,,,70,1631,1260934813002,1260934815204,1084,1260934813593,1260934815057,1084,1260934813594,1260934815057,1014,504,541,116,719,,3272309,3274546
95235,,,3,blackhole,,1,110,,,36,3607,1260937899880,1260937904750,3064,1260937900470,1260937904606,3064,1260937900470,1260937904606,3028,2825,,,,,2285712,2285712
96259,,,3,blackhole,,1,110,,,113,6114,1260938174297,1260938182551,5587,1260938174861,1260938182404,5572,1260938174882,1260938182404,5477,4770,4779,116,4822,,200174,200210
97283,,,3,blackhole,,110,110,,,179,2161,1260938385899,1260938388816,1578,1260938386539,1260938388669,1578,1260938386539,1260938388669,1536,890,1044,1111,321,,151232,151232
98307,,,3,blackhole,,4,110,,,84,1595,1260943532321,1260943534474,996,1260943532983,1260943534328,996,1260943532983,1260943534328,996,599,667,186,321,,3809470,3809470
99331,,,3,blackhole,,1,110,,,214,44620,1260943735180,1260943795417,44085,1260943735750,1260943795265,43963,1260943735915,1260943795265,43871,26601,43321,43195,43440,,149201,149324
100355,,,3,blackhole,,88,110,,,158,2305,1260946519484,1260946522596,1296,1260946520703,1260946522453,1296,1260946520703,1260946522453,1296,984,,,,,2018382,2018382
101379,,,3,blackhole,,1,110,,,68,2787,1260946640089,1260946643852,2233,1260946640691,1260946643706,2233,1260946640691,1260946643706,2165,1679,1699,1745,2005,,87571,87571
102403,,,3,blackhole,,110,110,,,179,10279,1260949665975,1260949679851,9682,1260949666633,1260949679704,9678,1260949666639,1260949679704,9655,9244,9289,9314,9068,,2239154,2239261
103427,,,3,blackhole,,11,110,,,276,87666,1260956196667,1260956315016,86685,1260956197828,1260956314853,86604,1260956197937,1260956314853,85265,86604,85658,85721,85682,,4828230,4828296
104451,,,3,blackhole,,110,110,,,167,10196,1260959154737,1260959168502,9602,1260959155393,1260959168356,9602,1260959155393,1260959168356,9599,9281,,,,,2104055,2104055
105475,,,3,blackhole,,110,110,,,180,10419,1260959355304,1260959369370,9838,1260959355940,1260959369221,9838,1260959355940,1260959369221,9803,9406,9447,9470,9187,,138954,138954
106499,,,3,blackhole,,11,110,,,258,87487,1260959379562,1260959497670,86501,1260959380733,1260959497509,86432,1260959380826,1260959497509,85148,86418,85545,85601,85572,,8527,8596
107523,,,3,blackhole,,110,110,,,1059,60673,1260959430270,1260959512178,10184,1260959498281,1260959512030,10184,1260959498281,1260959512030,10181,9853,,,,,572,572
108547,,,3,blackhole,,110,110,,,176,1920,1260959933572,1260959936164,1337,1260959934210,1260959936015,1336,1260959934211,1260959936015,1300,684,734,837,398,,312717,312657
109571,,,3,blackhole,,110,110,,,174,2697,1260962938700,1260962942341,2107,1260962939350,1260962942195,2106,1260962939352,1260962942195,2066,1064,1143,1643,374,,2224263,2224772
110595,,,3,blackhole,,110,110,,,169,12199,1260965850280,1260965866749,11599,1260965850934,1260965866593,11599,1260965850934,1260965866593,11590,962,,,,,2154573,2154573
111619,,,3,blackhole,,110,110,,,172,36016,1260966063278,1260966111899,35425,1260966063928,1260966111752,35425,1260966063928,1260966111752,35401,34990,35019,35056,34796,,146173,146173
112643,,,3,blackhole,,44,110,,,304,49861,1260972417409,1260972484721,48458,1260972419139,1260972484557,48456,1260972419141,1260972484557,43658,48456,47593,47563,47599,,4672160,4672111
113667,,,3,blackhole,,110,110,,,167,36404,1260974361660,1260974410806,35801,1260974362326,1260974410658,35801,1260974362326,1260974410658,35801,35473,,,,,1390921,1390921
114691,,,3,blackhole,,4,110,,,78,3993,1260976842356,1260976847746,3393,1260976843022,1260976847603,3393,1260976843022,1260976847603,3385,1551,,,,,1801574,1801574
115715,,,3,blackhole,,110,110,,,199,5179,1260982884024,1260982891015,4580,1260982884682,1260982890865,4564,1260982884704,1260982890865,4535,2812,3104,4178,3575,,4471910,4472217
116739,,,3,blackhole,,88,110,,,173,3500,1260988320976,1260988325701,2491,1260988322198,1260988325561,2489,1260988322201,1260988325561,2488,2041,2056,1339,410,,4023030,4023391
117763,,,3,blackhole,,1,110,,,219,40255,1260990327322,1260990381666,39730,1260990327881,1260990381517,39601,1260990328055,1260990381517,39512,20347,38952,38841,39084,,1483186,1483311
118787,,,3,blackhole,,110,110,,,196,2654,1260990544936,1260990548519,2064,1260990545575,1260990548361,2056,1260990545586,1260990548361,2021,1569,1567,270,394,,121542,121559
119811,,,3,blackhole,,1,110,,,216,44667,1260990601154,1260990661454,44125,1260990601739,1260990661308,44004,1260990601903,1260990661308,43910,26988,43361,43241,43479,,39539,39661
120835,,,3,blackhole,,110,110,,,187,2662,1260990674752,1260990678346,2070,1260990675405,1260990678199,2070,1260990675405,1260990678199,2039,1595,1584,273,387,,10444,10444
121859,,,3,blackhole,,110,110,,,170,5924,1260996622087,1260996630085,5338,1260996622731,1260996629937,5326,1260996622747,1260996629937,5296,4324,4429,4939,4105,,4403540,4403430
122883,0,1,3,blackhole,,1,110,,,219,44507,1261010749517,1261010809602,43980,1261010750081,1261010809454,43836,1261010750275,1261010809454,43761,26522,43249,43091,43334,,10459366,10459439
122883,0,2,3,blackhole,,1,110,,,190,44976,1261012540351,1261012601069,44428,1261012540942,1261012600920,44315,1261012541095,1261012600920,44238,27298,43681,43539,43806,,18252,18365
122883,0,3,3,blackhole,,1,110,,,212,44499,1261014324200,1261014384274,43973,1261014324762,1261014384126,43839,1261014324944,1261014384126,43761,26828,43207,43084,43317,,13775,13910
122883,0,4,3,blackhole,,1,110,,,190,44761,1261016107068,1261016167496,44227,1261016107641,1261016167347,44110,1261016107799,1261016167347,44050,27101,43470,43345,43572,,13952,14069
122883,0,5,3,blackhole,,1,110,,,169,44836,1261017893560,1261017954088,44285,1261017894151,1261017953936,44167,1261017894311,1261017953936,44116,26979,43548,43403,43653,,16915,17034
122883,0,6,3,blackhole,,1,110,,,205,44476,1261019675631,1261019735674,43942,1261019676203,1261019735525,43822,1261019676365,1261019735525,43737,26686,43190,43053,43296,,13786,13906
122883,0,7,3,blackhole,,1,110,,,208,44492,1261021460053,1261021520117,43960,1261021460624,1261021519970,43840,1261021460786,1261021519970,43752,26698,43195,43070,43300,,15154,15274
122883,0,8,3,blackhole,,1,110,,,222,44543,1261023243968,1261023304101,44028,1261023244517,1261023303955,43890,1261023244703,1261023303955,43806,26862,43265,43147,43366,,15114,15252
122883,0,9,3,blackhole,,1,110,,,193,44690,1261025025364,1261025085696,44149,1261025025946,1261025085547,44031,1261025026105,1261025085547,43956,26834,43405,43252,43515,,13877,13995
122883,0,10,3,blackhole,,1,110,,,190,45021,1261026823126,1261026883904,44470,1261026823718,1261026883752,44344,1261026823887,1261026883752,44280,27563,43733,43581,43839,,24319,24443
122883,0,11,3,blackhole,,1,110,,,199,44639,1261028634617,1261028694880,44102,1261028635191,1261028694729,43979,1261028635357,1261028694729,43904,26777,43315,43213,43462,,34892,35015
123907,0,1,3,blackhole,,107,110,,,1179,125181,1261010761556,1261010930551,89052,1261010810172,1261010930392,89052,1261010810172,1261010930392,89052,84421,84852,84779,84966,,532,532
123907,0,2,3,blackhole,,107,110,,,1180,125429,1261012552258,1261012721587,88732,1261012601640,1261012721428,88730,1261012601642,1261012721428,88730,84113,84623,84539,84724,,533,535
123907,0,3,3,blackhole,,107,110,,,1187,125588,1261014336078,1261014505622,89347,1261014384843,1261014505461,89347,1261014384843,1261014505461,89344,84803,85230,85159,85339,,531,531
123907,0,4,3,blackhole,,107,110,,,1181,126251,1261016119124,1261016289563,89879,1261016168071,1261016289407,89876,1261016168074,1261016289407,89876,85278,85726,85650,85832,,536,539
123907,0,5,3,blackhole,,107,110,,,1178,126013,1261017905424,1261018075541,89424,1261017954659,1261018075382,89424,1261017954659,1261018075382,89424,84972,85361,85281,85461,,536,536
123907,0,6,3,blackhole,,107,110,,,1183,125300,1261019687723,1261019856878,89242,1261019736240,1261019856717,89242,1261019736240,1261019856717,89242,84633,85016,84934,85113,,530,530
123907,0,7,3,blackhole,,107,110,,,1184,125207,1261021472038,1261021641067,89053,1261021520686,1261021640908,89053,1261021520686,1261021640908,89053,84556,85024,84946,85126,,530,530
123907,0,8,3,blackhole,,107,110,,,1179,125376,1261023256016,1261023425273,89225,1261023304658,1261023425112,89225,1261023304658,1261023425112,89225,84633,85027,84952,85127,,521,521
123907,0,9,3,blackhole,,107,110,,,1198,125968,1261025037302,1261025207359,89577,1261025086270,1261025207199,89577,1261025086270,1261025207199,89577,84942,85347,85270,85450,,536,536
123907,0,10,3,blackhole,,107,110,,,1192,126675,1261026835135,1261027006146,90021,1261026884462,1261027005990,90020,1261026884463,1261027005990,90020,85495,85850,85772,85951,,526,527
123907,0,11,3,blackhole,,107,110,,,1186,126233,1261028646572,1261028816987,89906,1261028695458,1261028816831,89906,1261028695458,1261028816831,89904,85195,85572,85495,85677,,540,540
123907,0,12,3,blackhole,,106,110,,,175,125427,1261030417143,1261030586470,89197,1261030465895,1261030586311,89197,1261030465895,1261030586311,89197,84513,85046,84970,85150,,58584,58584
123907,0,13,3,blackhole,,106,110,,,177,126200,1261032170791,1261032341161,89906,1261032219629,1261032341002,89906,1261032219629,1261032341002,89906,85438,85955,85884,86067,,58184,58184
123907,0,14,3,blackhole,,106,110,,,181,125346,1261033929219,1261034098436,88936,1261033978207,1261034098270,88936,1261033978207,1261034098270,88933,84287,84736,84659,84839,,59248,59248
123907,0,15,3,blackhole,,106,110,,,181,125489,1261035683956,1261035853366,88960,1261035733109,1261035853205,88960,1261035733109,1261035853205,88960,84381,84919,84839,85026,,58519,58519
123907,0,16,3,blackhole,,106,110,,,180,125633,1261037440620,1261037610224,89232,1261037489604,1261037610067,89230,1261037489606,1261037610067,89230,84546,85085,85001,85187,,58232,58233
123907,0,17,3,blackhole,,106,110,,,170,125289,1261039195851,1261039364991,89039,1261039244628,1261039364830,89039,1261039244628,1261039364830,89039,84423,84921,84844,85025,,58164,58164
123907,0,18,3,blackhole,,106,110,,,170,125367,1261040953146,1261041122391,89250,1261041001738,1261041122225,89250,1261041001738,1261041122225,89250,84545,85064,84989,85172,,59170,59170
123907,0,19,3,blackhole,,106,110,,,176,125963,1261042706687,1261042876737,89247,1261042756096,1261042876579,89247,1261042756096,1261042876579,89244,84653,85161,85085,85265,,58998,58998
