# PROVENANCE: T1.5 re-reduction, 2026-09-11, analysis only (no device). Reducer scripts: revamp/data/t15_scripts/ (reduce_walls.py -> reduced_runs.csv, build_targets.py -> this file, render_md.py, make_figs.py; roofline_sdpa_756bfc3.py is the pinned model copy)
# PROVENANCE: card p100a, 11x10 grid = 110 worker cores, 1350 MHz; Sept 2 data at tt-metal 73e0e2512248d3b4495df78a8844206d9610b9db (branch mvlahovic/analyze_single_chip_sdpa, PROVENANCE.txt); July data 2026-07-22..30 same kernel (SDPA op dir byte-identical to merge-base 0b01ab90e38, kernel_drift.md)
# PROVENANCE: model = polaris ttsim/perf/roofline_sdpa.py at commit 756bfc3 (branch mvlahovic/roofline_model_sdpa; file extracted with git show, the working tree was being edited concurrently on 2026-09-11), predict() with num_cores=110, ARCH_BH, read-only
# PROVENANCE: init_fit_cyc from handoff/investigations/data/dispatch_decomp_fits.csv (dev basis intercepts); q512 and k!=128 causal rows reuse the causal q128 intercept per analyze_a.py single_point_gaps
# PROVENANCE: source CSVs (from the campaign capture tree, not in git): a2_q128_k256.csv; handoff/investigations/data/a2_q128_k512.csv; handoff/investigations/data/a2_q512_k128.csv; handoff/investigations/data/a2_q512_k512.csv; handoff/investigations/data/a3_causal_q128.csv; handoff/investigations/data/a3_causal_q256.csv; handoff/investigations/data/a3_causal_q64.csv; handoff/investigations/data/a3_cross.csv; handoff/investigations/data/a3_mla.csv; handoff/investigations/data/a3_noncausal_q128.csv; handoff/investigations/data/a3_noncausal_q256.csv; handoff/investigations/data/a3_noncausal_q64.csv; handoff/investigations/data/a3_q128_k256.csv; handoff/investigations/data/a3_q128_k512.csv; handoff/investigations/data/a3_q512_k128.csv; handoff/investigations/data/a3_q512_k512.csv; handoff/investigations/data/a_causal_q128.csv; handoff/investigations/data/a_causal_q256.csv; handoff/investigations/data/a_causal_q64.csv; handoff/investigations/data/a_cross.csv; handoff/investigations/data/a_mla.csv; handoff/investigations/data/a_noncausal_q128.csv; handoff/investigations/data/a_noncausal_q256.csv; handoff/investigations/data/a_noncausal_q64.csv; verif_data/chunked_sweep.csv; verif_data/ck_devprof.csv; verif_data/cross_devprof.csv; verif_data/gap_batch_sweep.csv; verif_data/gap_headdim_sweep.csv; verif_data/gap_sink_sweep.csv; verif_data/mask_devprof.csv; verif_data/mla_devprof.csv; verif_data/mla_prefill_nh128.csv; verif_data/mla_prefill_sweep.csv; verif_data/nc_devprof.csv; verif_data/p2_cross_sweep.csv; verif_data/p2_mask_sweep.csv; verif_data/p2_window_sweep.csv; verif_data/prefill_devprof.csv; verif_data/sp_devprof.csv; verif_data/sparse_sweep.csv; verif_data/sweep_baseline.csv; verif_data/sweep_bf16.csv; verif_data/sweep_expacc.csv; verif_data/sweep_hd64.csv; verif_data/sweep_hifi4.csv; verif_data/sweep_noncausal.csv; verif_data/sweep_q256.csv; verif_data/sweep_q512.csv; verif_data/sweep_q64.csv; verif_data/sweep_wan.csv; verif_data/win_devprof.csv
# BASES: wall_dev = max(KERNEL zone end) - min(KERNEL zone start) over all cores and RISCs; wall_core_max = max over cores of (per-core max end - min start over its 5 RISCs) = wall-setting core span; wall_core_mean/median = mean/median per-core span (the July 'core' bases); wall_t1_mean = mean TRISC_1 kernel span (counter normalizer)
# INVOCATIONS: sept_clean = single invocation per config (cross/mla: warm 2nd); july_devprof = mean over invocations excluding the first; july_counter = warm 2nd invocation (or the single run for sweep_*.csv)
# FORMULAS (DERIVED): Q_mean = ceil(S/q_chunk)*nh*batch/110; Q_ceil = ceil(Q_mean) (model assumption); Q_wallcore_kernel = chunks on the heaviest core per sdpa_program_factory.cpp:384-399 (causal and even ceil(S/q_chunk): pairs, base=(pairs//110)*2 + 2 if pairs%110 else 0; otherwise base=total//110 + 1 if total%110); cores_heavy_kernel = pairs%110 or total%110 (110 if 0); cores_active_kernel = min(110, pairs or total); pair_distribute = 1 when the pair rule applies; K_eff from predict(); inner_iters_mean = Q_mean*K_eff; inner_iters_wallcore = Q_wallcore_kernel*K_eff; kct = k_chunk/32
# FORMULAS (MODEL): model_floor_cyc = max(math_active, unpack_min, pack_min) from predict() [FPU+SFPU union with overlap, mean-core load]; kernel_floor_wallcore_cyc = model_floor_cyc*Q_wallcore_kernel/Q_mean; model_floor_wallcore_ceil_cyc = model_floor_cyc*Q_ceil/Q_mean; quant_loss_cyc = kernel_floor_wallcore_cyc - model_floor_cyc = straggler quantization loss on the kernel's actual split; quant_loss_model_ceil_cyc = same with the model's ceil(Q); model_init_cyc = ArchConfig.init_overhead_cycles = 30000 (ASSUMED)
# FORMULAS (RESIDUALS): residual_dev_cyc = wall_dev_cyc - model_floor_cyc - 30000; residual_dev_per_iter = residual_dev_cyc/inner_iters_mean; residual_dev_per_ktile = residual_dev_per_iter/kct; residual_dev_per_qchunk = residual_dev_cyc/Q_mean
# FORMULAS (RESIDUALS): residual_wallcore_cyc = wall_core_max_cyc - kernel_floor_wallcore_cyc - 30000; residual_wallcore_per_iter = /inner_iters_wallcore; _per_ktile = /kct; _per_qchunk = /Q_wallcore_kernel; residual_meancore_cyc = wall_core_mean_cyc - model_floor_cyc - 30000
# FORMULAS (RESIDUALS): residual_dev_fitinit_cyc = wall_dev_cyc - model_floor_cyc - init_fit_cyc (earlier dispatch_util.md convention); _per_iter = /inner_iters_mean; _per_ktile = /kct
# FORMULAS (COUNTERS, MEASURED): *_pct = mean over active cores (FPU_COUNTER>0) of counter value / normalizer (counter_norm: t1_mean = mean TRISC_1 span of the counter run; wall_core_max when fewer cores are active than zoned, since idle cores would dilute the mean); model_math_wallcore_err_pct = (model_math_active*Q_wallcore_kernel/Q_mean - MATH)/MATH, the valid comparison on reduced-core rows; meas_overlap = (FPU+SFPU-MATH)/min(FPU,SFPU); math_pct_of_devwall = MATH_COUNTER mean / wall_dev (clean); model_math_err_pct = (model_math_active - MATH)/MATH; counter_vs_clean_wall_pct = (counter-run dev wall - clean dev wall)/clean
# FORMULAS (MODEL WALL): model_wall_cyc = predict().wall_clock_cycles = 30000 + Q_ceil*(floor/Q_mean + dispatch_const*K_eff); model_wall_err_pct = (model_wall - wall_dev)/wall_dev; floor_pct_wall = model_floor_cyc/wall_dev
# TAGS: wall_*, meas_*, *_pct, cores_active, cores_at_max_span = MEASURED; model_* = MODEL; Q_wallcore_kernel, cores_heavy_kernel, cores_active_kernel = SOURCE-DERIVED (program factory rule; MLA and chunked assumed to share the factory: INFERRED); residual_*, quant_*, inner_iters_*, Q_* = DERIVED; init_fit_cyc = MEASURED FIT (Sept families only)
config_id,source,wall_file,counter_file,run_idx,n_invocations,note,variant,S,kv_seq,q_chunk,k_chunk,nh,nkv,head_dim,v_head_dim,batch,dtype,fidelity,exp_approx,causal,window,chunk_start,mask,sink,cores_grid,cores_active,cores_at_max_span,q_chunks_total,Q_mean,Q_ceil,Q_wallcore_kernel,pair_distribute,cores_heavy_kernel,cores_active_kernel,K_eff,kct,inner_iters_mean,inner_iters_wallcore,wall_dev_cyc,wall_dev_us,wall_core_max_cyc,wall_core_max_us,wall_core_mean_cyc,wall_core_median_cyc,wall_t1_mean_cyc,model_fpu_cyc,model_sfpu_cyc,model_overlap,model_math_active_cyc,model_l1_floor_cyc,model_floor_cyc,model_init_cyc,model_floor_wallcore_ceil_cyc,kernel_floor_wallcore_cyc,model_dispatch_const,model_wall_cyc,model_wall_us,model_wall_err_pct,quant_loss_cyc,quant_loss_pct_wall,quant_loss_model_ceil_cyc,floor_pct_wall,residual_dev_cyc,residual_dev_pct,residual_dev_per_iter,residual_dev_per_ktile,residual_dev_per_qchunk,residual_wallcore_cyc,residual_wallcore_pct,residual_wallcore_per_iter,residual_wallcore_per_ktile,residual_wallcore_per_qchunk,residual_meancore_cyc,residual_meancore_per_iter,init_fit_cyc,residual_dev_fitinit_cyc,residual_dev_fitinit_per_iter,residual_dev_fitinit_per_ktile,meas_fpu_cyc,meas_sfpu_cyc,meas_math_cyc,meas_overlap,fpu_pct,sfpu_pct,math_pct,math_pct_of_devwall,model_math_err_pct,model_math_wallcore_err_pct,counter_norm,packer_sem2_wait_pct,unpack_sem0_wait_pct,math_sem1_wait_pct,srca_wait_pct,srcb_wait_pct,t0_instr_avail_pct,t0_ipc_pct,packer_busy_pct,unpack0_busy_pct,unp_l1_req_pct,counter_wall_dev_cyc,counter_vs_clean_wall_pct
prefill_causal_S1024_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_causal_q256.csv,handoff/investigations/data/a_causal_q256.csv,0,1,,prefill_causal,1024,1024,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,64,64,128,1.1636,2,2,1,64,64,4.5,4,5.236,9.0,189841,140.6,189665,140.5,111089,186984,108513,45920,18932,0.774,50203,2029,50203,30000,86286,86286,10560,211326,156.5,11.3,36083,19.0,36083,26.4,109638,57.8,20938,5234,94220,73379,38.7,8153,2038,36689,30886,5898,253207,-113569,-21689,-5422,94816,37096,105228,0.719,50.1,19.6,55.6,55.4,-52.3,-18.0,wall_core_max,34.4,1.2,0.0,0.0,0.0,31.3,16.3,24.0,72.2,21.8,189554,-0.2
prefill_noncausal_S1024_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_noncausal_q256.csv,handoff/investigations/data/a_noncausal_q256.csv,0,1,,prefill_noncausal,1024,1024,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,18,128,1.1636,2,2,0,18,110,8.0,4,9.309,16.0,289212,214.2,289056,214.1,169748,148782,168590,81636,33656,0.84,87021,1519,87021,30000,149567,149567,3680,238447,176.6,-17.6,62546,21.6,62546,30.1,172191,59.5,18497,4624,147977,109489,37.9,6843,1711,54744,52727,5664,150420,51771,5561,1390,87729,35589,96438,0.755,52.2,21.2,57.4,33.3,-9.8,55.1,t1_mean,39.2,1.3,0.0,0.0,0.0,30.9,16.6,23.8,72.7,22.3,288265,-0.3
prefill_causal_S4096_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_causal_q256.csv,handoff/investigations/data/a_causal_q256.csv,1,1,,prefill_causal,4096,4096,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,16.5,4,76.8,99.0,1803952,1336.3,1803905,1336.2,1380604,1193856,1379498,673501,277663,0.774,736322,14194,736322,30000,790971,949165,10560,1692171,1253.5,-6.2,212843,11.8,54649,40.8,1037630,57.5,13511,3378,222928,824740,45.7,8331,2083,137457,614282,7998,253207,814423,10604,2651,747036,310421,827956,0.739,54.1,22.5,60.0,45.9,-11.1,14.6,t1_mean,33.3,1.3,0.0,0.0,0.0,33.3,17.4,25.1,77.4,23.4,1806624,0.1
prefill_noncausal_S4096_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_noncausal_q256.csv,handoff/investigations/data/a_noncausal_q256.csv,1,1,,prefill_noncausal,4096,4096,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,72,512,4.6545,5,5,0,72,110,32.0,4,148.945,160.0,2639090,1954.9,2639074,1954.9,2451263,2632072,2449895,1306182,538497,0.84,1392342,18231,1392342,30000,1495680,1495680,3680,2114480,1566.3,-19.9,103338,3.9,103338,52.8,1216748,46.1,8169,2042,261411,1113394,42.2,6959,1740,222679,1028921,6908,150420,1096328,7361,1840,1403662,590531,1540759,0.768,57.3,24.1,62.9,58.4,-9.6,-2.9,t1_mean,33.7,1.4,0.0,0.0,0.0,34.7,18.3,26.1,81.0,24.6,2639367,0.0
prefill_causal_S16384_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_causal_q256.csv,handoff/investigations/data/a_causal_q256.csv,2,1,,prefill_causal,16384,16384,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,38,2048,18.6182,19,20,1,34,110,64.5,4,1200.873,1290.0,21868925,16199.2,21868886,16199.2,20315407,19636516,20314302,10531096,4341635,0.774,11513391,154010,11513391,30000,11749505,12367900,10560,24720785,18311.7,13.0,854509,3.9,236114,52.6,10325534,47.2,8598,2150,554594,9470986,43.3,7342,1835,473549,8772016,7305,253207,10102327,8412,2103,11410115,4827099,12641565,0.745,56.1,23.7,62.2,57.8,-8.9,-2.2,t1_mean,31.5,1.4,0.0,0.0,0.0,34.3,18.0,25.7,80.1,24.2,21894009,0.1
prefill_noncausal_S16384_q256_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_noncausal_q256.csv,handoff/investigations/data/a_noncausal_q256.csv,2,1,,prefill_noncausal,16384,16384,256,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,110,2048,18.6182,19,19,0,68,110,128.0,4,2383.127,2432.0,39701155,29408.3,39701089,29408.2,38878290,39658748,38877166,20898921,8615959,0.84,22277474,267387,22277474,30000,22734336,22734336,3680,31714096,23491.9,-20.1,456862,1.2,456862,56.1,17393681,43.8,7299,1825,934231,16936753,42.7,6964,1741,891408,16570816,6953,150420,17273261,7248,1812,22458591,9532956,24653699,0.77,57.8,24.5,63.5,62.1,-9.6,-7.8,t1_mean,33.2,1.5,0.0,0.0,0.0,35.2,18.5,26.4,82.0,24.9,39666942,-0.1
prefill_causal_S4096_q128_k256_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_q128_k256.csv,handoff/investigations/data/a2_q128_k256.csv,0,1,,prefill_causal,4096,4096,128,256,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,66,1024,9.3091,10,10,1,72,110,8.5,8,79.127,85.0,2503271,1854.3,2503140,1854.2,2022406,2329778,2021317,733775,271200,0.547,856493,26870,856493,30000,920061,920061,10560,1847661,1368.6,-26.2,63568,2.5,63568,34.2,1616778,64.6,20433,2554,173677,1553079,62.0,18272,2284,155308,1135913,14356,102075,1544703,19522,2440,693527,236842,784680,0.615,34.3,11.7,38.8,31.3,9.2,17.3,t1_mean,65.3,2.6,0.0,0.0,0.0,21.0,9.7,13.2,45.5,13.8,2499293,-0.2
prefill_causal_S4096_q128_k512_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_q128_k512.csv,handoff/investigations/data/a2_q128_k512.csv,0,1,,prefill_causal,4096,4096,128,512,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,66,1024,9.3091,10,10,1,72,110,4.5,16,41.891,45.0,2628675,1947.2,2628554,1947.1,2122142,2448112,2121050,776938,261810,0.547,895407,35509,895407,30000,961863,961863,10560,1467063,1086.7,-44.2,66456,2.5,66456,34.1,1703268,64.8,40660,2541,182968,1636691,62.3,36371,2273,163669,1196735,28568,102075,1631193,38939,2434,678931,203031,733888,0.729,32.0,9.6,34.6,27.9,22.0,31.1,t1_mean,72.4,1.1,0.0,0.0,0.0,21.0,8.5,11.2,40.7,12.5,2627287,-0.1
prefill_causal_S4096_q512_k128_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_q512_k128.csv,handoff/investigations/data/a2_q512_k128.csv,0,1,,prefill_causal,4096,4096,512,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,16.5,4,38.4,66.0,2442195,1809.0,2441966,1808.9,1423867,1231937,1422737,654155,261650,0.887,683754,10017,683754,30000,881402,1175202,10560,1434122,1062.3,-41.3,491448,20.1,197648,28.0,1728441,70.8,45011,11253,742689,1236764,50.6,18739,4685,309191,710113,18493,879220,879221,22896,5724,792092,327252,857377,0.801,55.7,23.0,60.3,35.1,-20.3,37.1,t1_mean,32.3,0.7,0.0,0.0,0.0,35.3,18.0,25.7,80.0,24.0,2441954,-0.0
prefill_causal_S4096_q512_k512_nh32_nkv8_sept_clean,sept_clean,handoff/investigations/data/a3_q512_k512.csv,handoff/investigations/data/a2_q512_k512.csv,0,1,,prefill_causal,4096,4096,512,512,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,16,10.473,18.0,1823030,1350.4,1823016,1350.4,1060907,919304,1059798,713623,248708,0.887,741758,21835,741758,30000,956172,1274897,10560,1128732,836.1,-38.1,533139,29.2,214414,40.7,1051272,57.7,100382,6274,451718,518119,28.4,28784,1799,129530,289149,27610,879220,202052,19293,1206,738807,217288,767300,0.869,69.7,20.5,72.4,42.1,-3.3,66.2,t1_mean,44.6,1.5,0.0,0.0,0.0,46.3,18.4,22.4,87.5,26.9,1821318,-0.1
cross_S1024_kv4096_q128_k128_nh16_nkv16_sept_clean,sept_clean,handoff/investigations/data/a3_cross.csv,handoff/investigations/data/a_cross.csv,1,1,warm (2nd) invocation,cross,1024,4096,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,18,128,1.1636,2,2,0,18,110,32.0,4,37.236,64.0,560277,415.0,560182,414.9,328359,284592,326701,172653,75076,0.68,196677,16458,196677,30000,338039,338039,3090,565799,419.1,1.0,141362,25.2,141362,35.1,333600,59.5,8959,2240,286688,192143,34.3,3002,751,96072,101682,2731,197618,165982,4458,1114,175458,75087,201160,0.658,53.8,23.0,61.6,35.9,-2.2,68.0,t1_mean,35.3,2.8,0.0,0.0,0.0,31.2,17.1,24.7,76.2,23.4,560363,0.0
cross_S2048_kv8192_q128_k128_nh16_nkv16_sept_clean,sept_clean,handoff/investigations/data/a3_cross.csv,handoff/investigations/data/a_cross.csv,3,1,warm (2nd) invocation,cross,2048,8192,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,36,256,2.3273,3,3,0,36,110,64.0,4,148.945,192.0,1648254,1220.9,1648147,1220.8,1278508,1101600,1277316,690612,300303,0.68,786709,65327,786709,30000,1014117,1014117,3090,1637397,1212.9,-0.7,227408,13.8,227408,47.7,831545,50.5,5583,1396,357304,604030,36.6,3146,786,201343,461799,3100,197618,663927,4458,1114,701831,301205,804730,0.658,55.0,23.6,63.0,48.8,-2.2,26.0,t1_mean,33.7,2.8,0.0,0.0,0.0,31.9,17.5,25.5,78.0,24.0,1646244,-0.1
mla_S1024_q32_k128_nh16_nkv1_sept_clean,sept_clean,handoff/investigations/data/a3_mla.csv,handoff/investigations/data/a_mla.csv,1,1,warm (2nd) invocation,mla,1024,1024,32,128,16,1,576,512,1,bfloat16,HiFi4,0,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,4.5,4,20.945,27.0,2533261,1876.5,2533208,1876.5,2015609,2094758,2013557,187961,9539,0.0,197500,7179,197500,30000,212158,254590,106200,2631658,1949.4,3.9,57090,2.3,14658,7.8,2305761,91.0,110084,27521,495378,2248618,88.8,83282,20821,374770,1788109,85370,162794,2172967,103744,25936,180075,9190,189265,-0.0,8.9,0.5,9.4,7.5,4.4,34.5,t1_mean,97.6,1.4,0.0,0.0,0.0,7.5,1.2,1.0,10.2,2.5,2537046,0.1
mla_S2048_q32_k128_nh16_nkv1_sept_clean,sept_clean,handoff/investigations/data/a3_mla.csv,handoff/investigations/data/a_mla.csv,3,1,warm (2nd) invocation,mla,2048,2048,32,128,16,1,576,512,1,bfloat16,HiFi4,0,1,0,0,0,0,110,110,72,1024,9.3091,10,10,1,72,110,8.5,4,79.127,85.0,9117890,6754.0,9117748,6753.9,7773208,8838349,7771163,710074,36035,0.0,746109,22461,746109,30000,801484,801484,106200,9858484,7302.6,8.1,55375,0.6,55375,8.2,8341781,91.5,105422,26356,896090,8286264,90.9,97485,24371,828626,6997099,88428,162794,8208987,103744,25936,707329,35919,743248,0.0,9.1,0.5,9.6,8.2,0.4,7.8,t1_mean,97.7,1.4,0.0,0.0,0.0,7.7,1.2,1.0,10.4,2.6,9120897,0.0
prefill_causal_S2048_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/prefill_devprof.csv,,1;2;3;4;5;6,6,prefill_latency_sweep.py back-to-back loop,prefill_causal,2048,2048,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,8.5,4,39.564,51.0,754434,558.8,754365,558.8,549345,543782,548253,183444,79769,0.547,219539,7224,219539,30000,235833,282999,10560,714633,529.4,-5.3,63460,8.4,16294,29.1,504895,66.9,12762,3190,108473,441366,58.5,8654,2164,73561,299806,7578,102075,432820,10940,2735,,,,,,,,,,,,,,,,,,,,,,,
prefill_causal_S4096_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/prefill_devprof.csv,,8;9;10;11;12;13,6,prefill_latency_sweep.py back-to-back loop,prefill_causal,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,55,1024,9.3091,10,10,1,72,110,16.5,4,153.6,165.0,2562943,1898.5,2562911,1898.5,2066473,2350844,2065382,712193,309688,0.547,852327,22550,852327,30000,915586,915586,10560,2687986,1991.1,4.9,63259,2.5,63259,33.3,1680616,65.6,10942,2735,180535,1617325,63.1,9802,2450,161733,1184146,7709,102075,1608541,10472,2618,,,,,,,,,,,,,,,,,,,,,,,
prefill_causal_S8192_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/prefill_devprof.csv,,15;16;17;18;19;20,6,prefill_latency_sweep.py back-to-back loop,prefill_causal,8192,8192,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,44,2048,18.6182,19,20,1,34,110,32.5,4,605.091,650.0,10101545,7482.6,10101445,7482.6,8099090,8611720,8098000,2805608,1219984,0.547,3357651,77511,3357651,30000,3426509,3606852,10560,9977309,7390.6,-1.2,249201,2.5,68858,33.2,6713894,66.5,11096,2774,360610,6464593,64.0,9946,2486,323230,4711439,7786,102075,6641819,10977,2744,,,,,,,,,,,,,,,,,,,,,,,
prefill_causal_S16384_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/prefill_devprof.csv,,22;23;24;25;26;27,6,prefill_latency_sweep.py back-to-back loop,prefill_causal,16384,16384,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,55,4096,37.2364,38,38,1,68,110,64.5,4,2401.745,2451.0,38623362,28609.9,38623276,28609.8,31828762,34963891,31827666,11136105,4842399,0.547,13327291,284665,13327291,30000,13600605,13600605,10560,39513165,29269.0,2.3,273314,0.7,273314,34.5,25266071,65.4,10520,2630,678532,24992672,64.7,10197,2549,657702,18471471,7691,102075,25193996,10490,2622,,,,,,,,,,,,,,,,,,,,,,,
prefill_noncausal_S4096_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/nc_devprof.csv,,1;2;3;4;5;6,6,prefill_latency_sweep.py back-to-back loop,prefill_noncausal,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,38,1024,9.3091,10,10,0,34,110,32.0,4,297.891,320.0,2883089,2135.6,2882958,2135.5,2579272,2480412,2578173,1381222,600608,0.68,1573417,34436,1573417,30000,1690194,1690194,3680,2897794,2146.5,0.5,116777,4.1,116777,54.6,1279672,44.4,4296,1074,137465,1162764,40.3,3634,908,116276,975855,3276,91580,1218092,4089,1022,,,,,,,,,,,,,,,,,,,,,,,
prefill_noncausal_S8192_q128_k128_nh32_nkv8_july_devprof,july_devprof,verif_data/nc_devprof.csv,,8;9;10;11;12;13,6,prefill_latency_sweep.py back-to-back loop,prefill_noncausal,8192,8192,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,84,2048,18.6182,19,19,0,68,110,64.0,4,1191.564,1216.0,10986549,8138.2,10986496,8138.1,10265122,10380694,10264026,5524890,2402431,0.68,6293668,133693,6293668,30000,6422737,6422737,3680,10927617,8094.5,-0.5,129069,1.2,129069,57.3,4662881,42.4,3913,978,250448,4533759,41.3,3728,932,238619,3941454,3308,91580,4601301,3862,965,,,,,,,,,,,,,,,,,,,,,,,
windowed_S8192_W1024_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/win_devprof.csv,,1;2,2,,windowed,8192,8192,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,1,1024,0,0,0,110,110,42,1024,9.3091,10,10,1,72,110,8.438,4,78.545,84.375,1413136,1046.8,1413046,1046.7,1102581,1212150,1101500,364189,158362,0.547,435848,40022,435848,30000,468196,468196,11380,1458384,1080.3,3.2,32348,2.3,32348,30.8,947288,67.0,12060,3015,101759,914849,64.7,10843,2711,91485,636733,8107,,,,,,,,,,,,,,,,,,,,,,,,,,,
windowed_S8192_W4096_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/win_devprof.csv,,4;5,2,,windowed,8192,8192,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,1,4096,0,0,0,110,110,15,1024,9.3091,10,10,1,72,110,24.75,4,230.4,247.5,4351455,3223.3,4351332,3223.2,3038159,3244853,3037079,1068289,464533,0.547,1278490,106109,1278490,30000,1373378,1373378,11380,4219928,3125.9,-3.0,94888,2.2,94888,29.4,3042965,69.9,13207,3302,326881,2947954,67.7,11911,2978,294795,1729669,7507,,,,,,,,,,,,,,,,,,,,,,,,,,,
masked_S8192_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/mask_devprof.csv,,3;5,2,"SDPA op runs only (runs 0/2/4 are the mask tilize op, 277 us)",masked,8192,8192,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,0,0,0,1,0,110,110,53,1024,9.3091,10,10,0,34,110,32.5,4,302.545,325.0,7727417,5724.0,7727336,5724.0,7003105,6831671,7002018,1402804,609991,0.547,1678825,257616,1678825,30000,1803425,1803425,18140,7728925,5725.1,0.0,124600,1.6,124600,21.7,6018592,77.9,19893,4973,646528,5893911,76.3,18135,4534,589391,5294280,17499,,,,,,,,,,,,,,,,,,,,,,,,,,,
chunked_S2048_start4096_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/ck_devprof.csv,,1;2,2,,chunked,2048,6144,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,1,0,4096,0,0,110,110,18,256,2.3273,3,4,1,18,110,40.5,4,94.255,162.0,2028091,1502.3,2028069,1502.3,1228298,1210339,1227212,437028,190036,0.547,523019,42479,523019,30000,674204,898939,10900,2028554,1502.6,0.0,375920,18.5,151185,25.8,1475072,72.7,15650,3912,633820,1099130,54.2,6785,1696,274783,675279,7164,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparse_S2048_topk1024_q128_k128_nh32_nkv1_july_devprof,july_devprof,verif_data/sp_devprof.csv,,1;2,2,,sparse,2048,1024,128,128,32,1,576,512,1,bfloat16,HiFi4,0,0,0,0,0,0,110,110,51,512,4.6545,5,5,0,72,110,8.0,4,37.236,40.0,8610093,6377.8,8610038,6377.8,7376673,7540910,7373468,1336610,57016,0.0,1556680,12631,1556680,30000,1672215,1672215,172700,8610215,6377.9,0.0,115535,1.3,115535,18.1,7023413,81.6,188617,47154,1508936,6907823,80.2,172696,43174,1381565,5789993,155493,,,,,,,,,,,,,,,,,,,,,,,,,,,
mla_S1024_q32_k128_nh16_nkv1_july_devprof,july_devprof,verif_data/mla_devprof.csv,,1;2;3,3,,mla,1024,1024,32,128,16,1,576,512,1,bfloat16,HiFi4,0,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,4.5,4,20.945,27.0,2643022,1957.8,2642930,1957.7,2077356,2187900,2075301,187961,9539,0.0,197500,7179,197500,30000,212158,254590,106200,2631658,1949.4,-0.4,57090,2.2,14658,7.5,2415522,91.4,115324,28831,518960,2358340,89.2,87346,21836,393057,1849856,88318,162794,2282728,108984,27246,,,,,,,,,,,,,,,,,,,,,,,
