Running main() from gmock_main.cc
[==========] Running 3 tests from 1 test suite.
[----------] Global test environment set-up.
[----------] 3 tests from Cluster
[ RUN      ] Cluster.ReportIntermeshLinks
2026-01-26 21:29:06.287 | info     |             UMD | Established firmware bundle version: 19.3.99 (topology_discovery.cpp:368)
2026-01-26 21:29:07.135 | info     |             UMD | Harvesting masks for chip 18 tensix: 0x40 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.146 | info     |             UMD | Harvesting masks for chip 19 tensix: 0x8 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.156 | info     |             UMD | Harvesting masks for chip 20 tensix: 0x1 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.167 | info     |             UMD | Harvesting masks for chip 21 tensix: 0x2 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.178 | info     |             UMD | Harvesting masks for chip 22 tensix: 0x80 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.189 | info     |             UMD | Harvesting masks for chip 23 tensix: 0x10 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.200 | info     |             UMD | Harvesting masks for chip 24 tensix: 0x200 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.211 | info     |             UMD | Harvesting masks for chip 25 tensix: 0x8 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.221 | info     |             UMD | Harvesting masks for chip 26 tensix: 0x10 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.231 | info     |             UMD | Harvesting masks for chip 27 tensix: 0x20 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.242 | info     |             UMD | Harvesting masks for chip 28 tensix: 0x800 dram: 0x0 eth: 0x120 pcie: 0x1 l2cpu: 0x0 (cluster.cpp:339)
2026-01-26 21:29:07.253 | info     |             UMD | Opening local chip ids/PCIe ids: {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31}/[9, 30, 20, 18, 4, 21, 13, 7, 15, 16, 29, 28, 1, 6, 14, 11, 23, 22, 3, 25, 12, 24, 19, 8, 5, 2, 31, 0, 26, 27, 17, 10] and remote chip ids {} (cluster.cpp:186)
2026-01-26 21:29:07.253 | info     |             UMD | IOMMU: disabled (cluster.cpp:161)
2026-01-26 21:29:07.253 | info     |             UMD | KMD version: 2.5.0 (cluster.cpp:164)
2026-01-26 21:29:07.273 | info     |             UMD | Starting devices in cluster (cluster.cpp:965)
2026-01-26 21:29:07.274 | info     |             UMD | Mapped hugepage 0x680000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.276 | info     |             UMD | Mapped hugepage 0x540000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.278 | info     |             UMD | Mapped hugepage 0x340000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.280 | info     |             UMD | Mapped hugepage 0x800000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.283 | info     |             UMD | Mapped hugepage 0x580000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.285 | info     |             UMD | Mapped hugepage 0x440000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.287 | info     |             UMD | Mapped hugepage 0x1c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.289 | info     |             UMD | Mapped hugepage 0x780000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.291 | info     |             UMD | Mapped hugepage 0x480000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.293 | info     |             UMD | Mapped hugepage 0x600000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.295 | info     |             UMD | Mapped hugepage 0x840000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.298 | info     |             UMD | Mapped hugepage 0x400000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.300 | info     |             UMD | Mapped hugepage 0x880000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.301 | info     |             UMD | Mapped hugepage 0x8c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.303 | info     |             UMD | Mapped hugepage 0x740000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.305 | info     |             UMD | Mapped hugepage 0x4c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.307 | info     |             UMD | Mapped hugepage 0x940000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.309 | info     |             UMD | Mapped hugepage 0x280000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.311 | info     |             UMD | Mapped hugepage 0x6c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.313 | info     |             UMD | Mapped hugepage 0x5c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.315 | info     |             UMD | Mapped hugepage 0x200000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.317 | info     |             UMD | Mapped hugepage 0x2c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.319 | info     |             UMD | Mapped hugepage 0x7c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.321 | info     |             UMD | Mapped hugepage 0x380000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.323 | info     |             UMD | Mapped hugepage 0x700000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.325 | info     |             UMD | Mapped hugepage 0x240000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.327 | info     |             UMD | Mapped hugepage 0x640000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.329 | info     |             UMD | Mapped hugepage 0x900000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.330 | info     |             UMD | Mapped hugepage 0x500000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.332 | info     |             UMD | Mapped hugepage 0x180000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.334 | info     |             UMD | Mapped hugepage 0x300000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:07.336 | info     |             UMD | Mapped hugepage 0x3c0000000 to NOC address 0x1000000000000000 (silicon_sysmem_manager.cpp:207)
2026-01-26 21:29:12.922 | info     |            Test | Intermesh Link Configuration Report (test_system_health.cpp:218)
2026-01-26 21:29:12.922 | info     |            Test | =================================== (test_system_health.cpp:219)
2026-01-26 21:29:12.922 | info     |            Test | Total chips with intermesh links: 21 (test_system_health.cpp:231)
2026-01-26 21:29:12.922 | info     |            Test | Total intermesh links: 60 (test_system_health.cpp:232)
2026-01-26 21:29:12.922 | info     |            Test |  (test_system_health.cpp:233)
2026-01-26 21:29:12.922 | info     |            Test | Chip 3 Tray: 3 N3 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 4 Tray: 3 N2 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 5 Tray: 3 N4 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 6 Tray: 4 N3 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 7 Tray: 1 N5 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 8 Tray: 4 N5 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 9 Tray: 1 N3 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 13 Tray: 1 N2 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 14 Tray: 4 N1 : 6 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 15 Tray: 2 N2 : 4 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 17 Tray: 1 N4 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 19 Tray: 3 N5 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 20 Tray: 1 N1 : 4 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 22 Tray: 2 N5 : 4 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 23 Tray: 2 N1 : 6 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 25 Tray: 2 N6 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 26 Tray: 2 N3 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 28 Tray: 4 N4 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 29 Tray: 3 N1 : 4 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 3 at (x=0,y=3) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 2 at (x=0,y=2) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 30 Tray: 2 N4 : 2 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test | Chip 31 Tray: 4 N2 : 4 inter-mesh ethernet links (test_system_health.cpp:244)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 9 at (x=0,y=9) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 8 at (x=0,y=8) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 1 at (x=0,y=1) (test_system_health.cpp:248)
2026-01-26 21:29:12.922 | info     |            Test |   Channel 0 at (x=0,y=0) (test_system_health.cpp:248)
[       OK ] Cluster.ReportIntermeshLinks (6705 ms)
[ RUN      ] Cluster.ReportSystemHealth
2026-01-26 21:29:12.926 | info     |            Test | Found 32 chips in cluster:
Chip: 31 PCIe: 10 Unique ID: f8867960ba94a068 Tray: 4 N2
 eth channel 0 core (x=0,y=0) link UP (unknown), connected to Unique ID: 66e65accc615c1a4 core (x=0,y=0)
	Retrain count: 0
 eth channel 1 core (x=0,y=1) link UP (unknown), connected to Unique ID: 66e65accc615c1a4 core (x=0,y=1)
	Retrain count: 0
 eth channel 2 core (x=0,y=2) link UP (unknown), connected to Chip 14 Tray: 4 N1 core (x=0,y=4)
	Retrain count: 0
 eth channel 3 core (x=0,y=3) link UP (unknown), connected to Chip 14 Tray: 4 N1 core (x=0,y=5)
	Retrain count: 0
 eth channel 4 core (x=0,y=4) link UP (unknown), connected to Chip 6 Tray: 4 N3 core (x=0,y=2)
	Retrain count: 0
 eth channel 5 core (x=0,y=5) link UP (unknown), connected to Chip 6 Tray: 4 N3 core (x=0,y=3)
	Retrain count: 0
 eth channel 6 core (x=0,y=6) link UP (unknown), connected to Chip 27 Tray: 4 N6 core (x=0,y=0)
	Retrain count: 0
 eth channel 7 core (x=0,y=7) link UP (unknown), connected to Chip 27 Tray: 4 N6 core (x=0,y=1)
	Retrain count: 0
 eth channel 8 core (x=0,y=8) link UP (unknown), connected to Unique ID: 86d9779a3847b9e0 core (x=0,y=8)
	Retrain count: 223c
 eth channel 9 core (x=0,y=9) link UP (unknown), connected to Unique ID: 86d9779a3847b9e0 core (x=0,y=9)
	Retrain count: 7fe
 eth channel 10 core (x=0,y=10) link DOWN/unconnected (unknown)
 eth channel 11 core (x=0,y=11) link DOWN/unconnected (unknown)

Chip: 30 PCIe: 17 Unique ID: e3d1f0049fe40ad1 Tray: 2 N4
 eth channel 0 core (x=0,y=0) link UP (unknown), connected to Unique ID: 8574200bc809407d core (x=0,y=0)
	Retrain count: 0
 eth channel 1 core (x=0,y=1) link UP (unknown), connected to Unique ID: 8574200bc809407d core (x=0,y=1)
	Retrain count: 0
 eth channel 2 core (x=0,y=2) link UP (unknown), connected to Chip 26 Tray: 2 N3 core (x=0,y=4)
	Retrain count: 0
 eth channel 3 core (x=0,y=3) link UP (unknown), connected to Chip 26 Tray: 2 N3 core (x=0,y=5)
	Retrain count: 0
 eth channel 4 core (x=0,y=4) link UP (unknown), connected to Chip 17 Tray: 1 N4 core (x=0,y=4)
	Retrain count: 0
 eth channel 5 core (x=0,y=5) link UP (unknown), connected to Chip 17 Tray: 1 N4 core (x=0,y=5)
	Retrain count: 0
 eth channel 6 core (x=0,y=6) link UP (unknown), connected to Chip 24 Tray: 2 N8 core (x=0,y=0)
	Retrain count: 0
 eth channel 7 core (x=0,y=7) link UP (unknown), connected to Chip 24 Tray: 2 N8 core (x=0,y=1)
	Retrain count: 0
 eth channel 8 core (x=0,y=8) link DOWN/unconnected (unknown)
 eth channel 9 core (x=0,y=9) link DOWN/unconnected (unknown)
 eth channel 10 core (x=0,y=10) link DOWN/unconnected (unknown)
 eth channel 11 core (x=0,y=11) link DOWN/unconnected (unknown)

Chip: 29 PCIe: 27 Unique ID: df1d72cdf49e3571 Tray: 3 N1
 eth channel 0 core (x=0,y=0) link UP (unknown), connected to Unique ID: 97284474432fd1d3 core (x=0,y=0)
	Retrain count: 0
 eth channel 1 core (x=0,y=1) link UP (unknown), connected to Unique ID: 97284474432fd1d3 core (x=0,y=1)
	Retrain count: 0
 eth channel 2 core (x=0,y=2) link UP (unknown), connected to Unique ID: 490f12505c78881b core (x=0,y=2)
	Retrain count: 0
 eth channel 3 core (x=0,y=3) link UP (unknown), connected to Unique ID: 490f12505c78881b core (x=0,y=3)
	Retrain count: 0
 eth channel 4 core (x=0,y=4) link UP (unknown), connected to Chip 4 Tray: 3 N2 core (x=0,y=2)
	Retrain count: 0
 eth channel 5 core (x=0,y=5) link UP (unknown), connected to Chip 4 Tray: 3 N2 core (x=0,y=3)
	Retrain count: 0
 eth channel 6 core (x=0,y=6) link UP (unknown), connected to Chip 19 Tray: 3 N5 core (x=0,y=0)
	Retrain count: 0
 eth channel 7 core (x=0,y=7) link UP (unknown), connected to Chip 19 Tray: 3 N5 core (x=0,y=1)
	Retrain count: 0
 eth channel 8 core (x=0,y=8) link DOWN/unconnected (unknown)
 eth channel 9 core (x=0,y=9) link DOWN/unconnected (unknown)
 eth channel 10 core (x=0,y=10) link DOWN/unconnected (unknown)
 eth channel 11 core (x=0,y=11) link DOWN/unconnected (unknown)

Chip: 12 PCIe: 1 Unique ID: 4b4f5d22707eafaf Tray: 1 N6
 eth channel 0 core (x=0,y=0) link UP (unknown), connected to Chip 13 Tray: 1 N2 core (x=0,y=6)
